waktu,ax,ay,az,mean,rms,,label,,timestamp
5/4/2026 13:25,-0.96,-0.83,1.19,-0.2,1,,1,,"10.173.63.72 - - [04/May/2026 13:25:58] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:26,-0.65,-0.31,1.05,0.03,0.74,,1,,"10.173.63.72 - - [04/May/2026 13:26:00] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:26,0.65,-0.98,1.16,0.28,0.95,,1,,"10.173.63.72 - - [04/May/2026 13:26:02] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:26,-0.46,-0.58,1.17,0.04,0.8,,1,,"10.173.63.72 - - [04/May/2026 13:26:04] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:26,0.46,0.3,1.02,0.59,0.67,,1,,"10.173.63.72 - - [04/May/2026 13:26:06] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:26,-0.93,0.58,1.01,0.22,0.86,,1,,"10.173.63.72 - - [04/May/2026 13:26:08] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:26,0.54,0.2,1.19,0.64,0.76,,1,,"10.173.63.72 - - [04/May/2026 13:26:10] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:26,-0.59,-0.46,1.08,0.01,0.76,,1,,"10.173.63.72 - - [04/May/2026 13:26:12] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:26,-0.5,-0.36,0.94,0.03,0.65,,1,,"10.173.63.72 - - [04/May/2026 13:26:15] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:26,0.15,0.67,1.08,0.63,0.74,,1,,"10.173.63.72 - - [04/May/2026 13:26:17] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:26,-0.76,-0.71,1.15,-0.11,0.9,,1,,"10.173.63.72 - - [04/May/2026 13:26:19] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:26,0.76,-0.88,1.16,0.35,0.95,,1,,"10.173.63.72 - - [04/May/2026 13:26:21] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:26,0.11,-0.95,1.07,0.08,0.83,,1,,"10.173.63.72 - - [04/May/2026 13:26:23] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:26,0.95,-0.76,1,0.4,0.91,,1,,"10.173.63.72 - - [04/May/2026 13:26:25] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:26,-0.81,0.19,0.85,0.08,0.69,,1,,"10.173.63.72 - - [04/May/2026 13:26:27] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:26,-0.52,-0.05,0.95,0.13,0.63,,1,,"10.173.63.72 - - [04/May/2026 13:26:29] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:26,0.11,-0.49,1.08,0.23,0.69,,1,,"10.173.63.72 - - [04/May/2026 13:26:31] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:26,-0.84,0.49,0.98,0.21,0.8,,1,,"10.173.63.72 - - [04/May/2026 13:26:34] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:26,-0.4,-0.99,1.12,-0.09,0.89,,1,,"10.173.63.72 - - [04/May/2026 13:26:36] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:26,-0.36,-0.63,1.05,0.02,0.74,,1,,"10.173.63.72 - - [04/May/2026 13:26:38] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:26,0.88,0.83,0.84,0.85,0.85,,1,,"10.173.63.72 - - [04/May/2026 13:26:40] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:26,-0.8,0.57,0.84,0.2,0.75,,1,,"10.173.63.72 - - [04/May/2026 13:26:42] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:26,0.62,0.28,0.9,0.6,0.65,,1,,"10.173.63.72 - - [04/May/2026 13:26:44] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:26,0.66,-0.58,0.94,0.34,0.74,,1,,"10.173.63.72 - - [04/May/2026 13:26:47] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:26,0.74,0.1,1.14,0.66,0.79,,1,,"10.173.63.72 - - [04/May/2026 13:26:49] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:26,-0.33,-0.1,0.84,0.14,0.52,,1,,"10.173.63.72 - - [04/May/2026 13:26:51] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:26,-0.58,0.87,1.12,0.47,0.88,,1,,"10.173.63.72 - - [04/May/2026 13:26:53] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:26,0.76,0.22,1.03,0.67,0.75,,1,,"10.173.63.72 - - [04/May/2026 13:26:55] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:26,0.04,0.36,1.15,0.52,0.7,,1,,"10.173.63.72 - - [04/May/2026 13:26:57] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:26,-0.48,-0.94,1.03,-0.13,0.85,,1,,"10.173.63.72 - - [04/May/2026 13:27:00] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:27,-0.26,-0.98,1.04,-0.07,0.84,,1,,"10.173.63.72 - - [04/May/2026 13:27:02] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:27,-0.58,0.16,0.95,0.18,0.65,,1,,"10.173.63.72 - - [04/May/2026 13:27:04] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:27,0.12,0.11,1.08,0.44,0.63,,1,,"10.173.63.72 - - [04/May/2026 13:27:06] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:27,-0.82,0.43,0.88,0.16,0.74,,1,,"10.173.63.72 - - [04/May/2026 13:27:08] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:27,-0.89,0.37,0.99,0.16,0.8,,1,,"10.173.63.72 - - [04/May/2026 13:27:11] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:27,-0.78,0.25,0.97,0.15,0.73,,1,,"10.173.63.72 - - [04/May/2026 13:27:13] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:27,0.31,-0.29,0.98,0.33,0.62,,1,,"10.173.63.72 - - [04/May/2026 13:27:15] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:27,-0.67,0.4,1.18,0.3,0.82,,1,,"10.173.63.72 - - [04/May/2026 13:27:17] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:27,-0.89,-0.64,0.96,-0.19,0.84,,1,,"10.173.63.72 - - [04/May/2026 13:27:19] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:27,0.69,0.22,1,0.64,0.71,,1,,"10.173.63.72 - - [04/May/2026 13:27:22] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:27,-0.53,-0.16,1.12,0.14,0.72,,1,,"10.173.63.72 - - [04/May/2026 13:27:24] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:27,0.02,0.87,0.83,0.57,0.69,,1,,"10.173.63.72 - - [04/May/2026 13:27:26] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:27,-0.9,0.98,1.04,0.37,0.98,,1,,"10.173.63.72 - - [04/May/2026 13:27:28] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:27,-0.55,0.08,0.95,0.16,0.64,,1,,"10.173.63.72 - - [04/May/2026 13:27:30] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:27,-0.46,0.91,1.08,0.51,0.86,,1,,"10.173.63.72 - - [04/May/2026 13:27:32] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:27,-0.63,0.47,0.81,0.22,0.65,,1,,"10.173.63.72 - - [04/May/2026 13:27:34] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:27,-0.22,-0.74,1.14,0.06,0.79,,1,,"10.173.63.72 - - [04/May/2026 13:27:37] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:27,-0.34,0.49,1.16,0.44,0.75,,1,,"10.173.63.72 - - [04/May/2026 13:27:39] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:27,-0.79,0.59,1,0.27,0.81,,1,,"10.173.63.72 - - [04/May/2026 13:27:41] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:27,0.8,-0.48,0.98,0.43,0.78,,1,,"10.173.63.72 - - [04/May/2026 13:27:43] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:27,-0.31,-0.97,0.85,-0.14,0.77,,1,,"10.173.63.72 - - [04/May/2026 13:27:45] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:27,-0.09,-0.48,1.13,0.19,0.71,,1,,"10.173.63.72 - - [04/May/2026 13:27:47] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:27,-0.62,-0.18,1.09,0.1,0.73,,1,,"10.173.63.72 - - [04/May/2026 13:27:50] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:27,-0.34,-0.1,1.12,0.23,0.68,,1,,"10.173.63.72 - - [04/May/2026 13:27:52] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:27,0.1,-0.26,1,0.28,0.6,,1,,"10.173.63.72 - - [04/May/2026 13:27:54] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:27,-0.88,-0.66,1.09,-0.15,0.89,,1,,"10.173.63.72 - - [04/May/2026 13:27:56] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:27,0.31,0.99,1.05,0.78,0.85,,1,,"10.173.63.72 - - [04/May/2026 13:27:58] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:28,0.35,0.94,1.15,0.81,0.88,,1,,"10.173.63.72 - - [04/May/2026 13:28:00] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:28,0.73,-1,0.9,0.21,0.88,,1,,"10.173.63.72 - - [04/May/2026 13:28:03] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:28,-0.9,-0.99,0.99,-0.3,0.96,,1,,"10.173.63.72 - - [04/May/2026 13:28:05] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:28,0.69,0.67,0.97,0.78,0.79,,1,,"10.173.63.72 - - [04/May/2026 13:28:07] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:28,-0.44,-0.72,0.9,-0.09,0.71,,1,,"10.173.63.72 - - [04/May/2026 13:28:09] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:28,-0.19,-1,1.17,-0.01,0.9,,1,,"10.173.63.72 - - [04/May/2026 13:28:11] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:28,0.39,0.35,0.91,0.55,0.61,,1,,"10.173.63.72 - - [04/May/2026 13:28:13] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:28,0.87,-0.79,0.91,0.33,0.86,,1,,"10.173.63.72 - - [04/May/2026 13:28:15] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:28,-0.77,-0.25,0.93,-0.03,0.71,,1,,"10.173.63.72 - - [04/May/2026 13:28:18] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:28,-0.42,0.31,0.9,0.26,0.6,,1,,"10.173.63.72 - - [04/May/2026 13:28:20] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:28,-0.22,0.67,0.95,0.47,0.68,,1,,"10.173.63.72 - - [04/May/2026 13:28:22] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:28,0.55,0.9,1.03,0.83,0.85,,1,,"10.173.63.72 - - [04/May/2026 13:28:24] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:28,-0.27,0.07,0.84,0.21,0.51,,1,,"10.173.63.72 - - [04/May/2026 13:28:26] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:28,0.88,0.29,0.82,0.66,0.71,,1,,"10.173.63.72 - - [04/May/2026 13:28:28] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:28,-0.37,0.45,0.91,0.33,0.62,,1,,"10.173.63.72 - - [04/May/2026 13:28:31] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:28,0.45,-0.17,0.96,0.41,0.62,,1,,"10.173.63.72 - - [04/May/2026 13:28:33] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:28,0.54,0.66,1.02,0.74,0.77,,1,,"10.173.63.72 - - [04/May/2026 13:28:35] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:28,-0.17,0.09,0.84,0.25,0.5,,1,,"10.173.63.72 - - [04/May/2026 13:28:37] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:28,0.5,0.56,1.1,0.72,0.77,,1,,"10.173.63.72 - - [04/May/2026 13:28:39] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:28,0.89,-0.12,0.94,0.57,0.75,,1,,"10.173.63.72 - - [04/May/2026 13:28:42] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:28,0.35,0.46,1.11,0.64,0.72,,1,,"10.173.63.72 - - [04/May/2026 13:28:44] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:28,0.74,0.85,0.93,0.84,0.84,,1,,"10.173.63.72 - - [04/May/2026 13:28:46] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:28,0.12,0.41,0.9,0.48,0.58,,1,,"10.173.63.72 - - [04/May/2026 13:28:48] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:28,-0.19,0.7,1,0.5,0.71,,1,,"10.173.63.72 - - [04/May/2026 13:28:50] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:28,-0.94,0.62,0.82,0.17,0.8,,1,,"10.173.63.72 - - [04/May/2026 13:28:52] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:28,0.76,0.45,1.12,0.78,0.82,,1,,"10.173.63.72 - - [04/May/2026 13:28:54] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:28,0.39,0.34,0.8,0.51,0.55,,1,,"10.173.63.72 - - [04/May/2026 13:28:57] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:28,-0.63,-0.38,1.09,0.03,0.76,,1,,"10.173.63.72 - - [04/May/2026 13:28:59] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:29,-0.94,0.56,1.06,0.23,0.88,,1,,"10.173.63.72 - - [04/May/2026 13:29:01] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:29,-0.22,0.33,1,0.37,0.62,,1,,"10.173.63.72 - - [04/May/2026 13:29:03] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:29,-0.62,0.42,0.98,0.26,0.71,,1,,"10.173.63.72 - - [04/May/2026 13:29:06] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:29,-0.53,0.53,1.11,0.37,0.77,,1,,"10.173.63.72 - - [04/May/2026 13:29:08] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:29,-0.53,-0.98,0.83,-0.23,0.8,,1,,"10.173.63.72 - - [04/May/2026 13:29:10] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:29,0.83,0.81,1.12,0.92,0.93,,1,,"10.173.63.72 - - [04/May/2026 13:29:12] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:29,0.84,0.17,0.91,0.64,0.72,,1,,"10.173.63.72 - - [04/May/2026 13:29:15] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:29,-0.23,0.54,1.1,0.47,0.72,,1,,"10.173.63.72 - - [04/May/2026 13:29:17] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:29,-0.32,0.4,1.02,0.37,0.66,,1,,"10.173.63.72 - - [04/May/2026 13:29:19] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:29,-0.24,0.67,0.95,0.46,0.69,,1,,"10.173.63.72 - - [04/May/2026 13:29:21] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:29,-0.29,-0.16,1.19,0.25,0.71,,1,,"10.173.63.72 - - [04/May/2026 13:29:23] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:29,0.53,-0.25,0.95,0.41,0.64,,1,,"10.173.63.72 - - [04/May/2026 13:29:26] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:29,0.76,-0.85,0.8,0.24,0.8,,1,,"10.173.63.72 - - [04/May/2026 13:29:28] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:29,0.48,-0.07,1.09,0.5,0.69,,1,,"10.173.63.72 - - [04/May/2026 13:29:30] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:29,0.3,0.4,1.13,0.61,0.71,,1,,"10.173.63.72 - - [04/May/2026 13:29:32] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:29,-0.95,-0.15,1.03,-0.02,0.81,,1,,"10.173.63.72 - - [04/May/2026 13:29:34] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:29,0.24,-0.23,1.13,0.38,0.68,,1,,"10.173.63.72 - - [04/May/2026 13:29:37] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:29,0.5,0.04,1.14,0.56,0.72,,1,,"10.173.63.72 - - [04/May/2026 13:29:39] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:29,0.39,0.8,0.9,0.7,0.73,,1,,"10.173.63.72 - - [04/May/2026 13:29:41] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:29,0.02,0.53,1.07,0.54,0.69,,1,,"10.173.63.72 - - [04/May/2026 13:29:43] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:29,-0.21,0.25,1.08,0.37,0.65,,1,,"10.173.63.72 - - [04/May/2026 13:29:45] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:29,-0.57,-0.41,0.84,-0.05,0.63,,1,,"10.173.63.72 - - [04/May/2026 13:29:48] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:29,-0.49,-0.25,0.92,0.06,0.62,,1,,"10.173.63.72 - - [04/May/2026 13:29:50] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:29,-0.01,-0.11,0.9,0.26,0.52,,1,,"10.173.63.72 - - [04/May/2026 13:29:52] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:29,-0.76,0.12,1.16,0.17,0.8,,1,,"10.173.63.72 - - [04/May/2026 13:29:54] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:29,-0.48,-0.83,1.01,-0.1,0.8,,1,,"10.173.63.72 - - [04/May/2026 13:29:56] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:29,0.48,-0.81,0.82,0.16,0.72,,1,,"10.173.63.72 - - [04/May/2026 13:29:58] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:30,0.78,0.15,0.97,0.63,0.72,,1,,"10.173.63.72 - - [04/May/2026 13:30:00] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:30,0.79,0.9,0.93,0.87,0.88,,1,,"10.173.63.72 - - [04/May/2026 13:30:02] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:30,-0.15,0.85,0.86,0.52,0.7,,1,,"10.173.63.72 - - [04/May/2026 13:30:05] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:30,-0.81,-0.31,0.98,-0.05,0.76,,1,,"10.173.63.72 - - [04/May/2026 13:30:07] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:30,-0.37,0.92,1.14,0.56,0.87,,1,,"10.173.63.72 - - [04/May/2026 13:30:09] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:30,0.84,0.49,0.99,0.77,0.8,,1,,"10.173.63.72 - - [04/May/2026 13:30:11] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:30,0.18,0.75,1.02,0.65,0.74,,1,,"10.173.63.72 - - [04/May/2026 13:30:14] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:30,-0.12,0.15,0.92,0.32,0.54,,1,,"10.173.63.72 - - [04/May/2026 13:30:16] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:30,0.98,0.27,1.03,0.76,0.84,,1,,"10.173.63.72 - - [04/May/2026 13:30:18] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:30,-0.27,-0.28,1.11,0.19,0.68,,1,,"10.173.63.72 - - [04/May/2026 13:30:20] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:30,0.97,0.26,1.16,0.8,0.89,,1,,"10.173.63.72 - - [04/May/2026 13:30:22] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:30,0.41,-0.66,0.8,0.18,0.64,,1,,"10.173.63.72 - - [04/May/2026 13:30:24] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:30,0.61,0.39,1.12,0.71,0.77,,1,,"10.173.63.72 - - [04/May/2026 13:30:26] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:30,0.55,-0.4,1.06,0.4,0.73,,1,,"10.173.63.72 - - [04/May/2026 13:30:29] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:30,-0.29,-0.16,1,0.18,0.61,,1,,"10.173.63.72 - - [04/May/2026 13:30:31] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:30,0.46,0.73,1.05,0.75,0.78,,1,,"10.173.63.72 - - [04/May/2026 13:30:33] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:30,0.71,0.61,1.08,0.8,0.83,,1,,"10.173.63.72 - - [04/May/2026 13:30:35] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:30,0.16,0.26,1.17,0.53,0.7,,1,,"10.173.63.72 - - [04/May/2026 13:30:37] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:30,-0.43,-0.96,1.15,-0.08,0.9,,1,,"10.173.63.72 - - [04/May/2026 13:30:40] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:30,-0.41,-0.36,1.04,0.09,0.68,,1,,"10.173.63.72 - - [04/May/2026 13:30:42] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:30,0.81,0.51,0.89,0.74,0.75,,1,,"10.173.63.72 - - [04/May/2026 13:30:44] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:30,-0.77,0.07,1.14,0.15,0.8,,1,,"10.173.63.72 - - [04/May/2026 13:30:46] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:30,0.36,0,1.15,0.5,0.7,,1,,"10.173.63.72 - - [04/May/2026 13:30:48] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:30,-0.67,-0.27,0.93,0,0.68,,1,,"10.173.63.72 - - [04/May/2026 13:30:51] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:30,-0.01,-0.83,1.19,0.12,0.84,,1,,"10.173.63.72 - - [04/May/2026 13:30:53] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:30,0.46,-0.9,1.05,0.2,0.84,,1,,"10.173.63.72 - - [04/May/2026 13:30:55] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:30,-0.71,0.07,0.87,0.08,0.65,,1,,"10.173.63.72 - - [04/May/2026 13:30:57] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:30,-0.7,0.16,0.99,0.15,0.71,,1,,"10.173.63.72 - - [04/May/2026 13:30:59] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:31,0.2,0.3,0.89,0.46,0.55,,0,,"10.173.63.72 - - [04/May/2026 13:31:02] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:31,-0.39,0.33,0.94,0.29,0.62,,0,,"10.173.63.72 - - [04/May/2026 13:31:04] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:31,-0.37,0.81,0.86,0.43,0.71,,0,,"10.173.63.72 - - [04/May/2026 13:31:06] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:31,0.16,0.39,1.13,0.56,0.7,,0,,"10.173.63.72 - - [04/May/2026 13:31:08] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:31,0.89,0.13,0.8,0.61,0.69,,0,,"10.173.63.72 - - [04/May/2026 13:31:10] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:31,0.31,-0.32,0.86,0.28,0.56,,0,,"10.173.63.72 - - [04/May/2026 13:31:13] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:31,0.92,-0.89,0.84,0.29,0.88,,0,,"10.173.63.72 - - [04/May/2026 13:31:15] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:31,0.48,-0.14,1.13,0.49,0.71,,0,,"10.173.63.72 - - [04/May/2026 13:31:17] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:31,-0.87,-0.48,1.04,-0.1,0.83,,0,,"10.173.63.72 - - [04/May/2026 13:31:19] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:31,-0.2,0.74,1.18,0.57,0.81,,0,,"10.173.63.72 - - [04/May/2026 13:31:22] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:31,-0.93,-0.9,1,-0.28,0.94,,0,,"10.173.63.72 - - [04/May/2026 13:31:24] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:31,-0.17,-0.97,0.99,-0.05,0.81,,0,,"10.173.63.72 - - [04/May/2026 13:31:26] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:31,0.85,-0.92,0.85,0.26,0.87,,0,,"10.173.63.72 - - [04/May/2026 13:31:28] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:31,-1,-0.12,0.9,-0.07,0.78,,0,,"10.173.63.72 - - [04/May/2026 13:31:30] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:31,-0.53,0.32,0.82,0.2,0.59,,0,,"10.173.63.72 - - [04/May/2026 13:31:33] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:31,-0.91,0.71,0.97,0.26,0.87,,0,,"10.173.63.72 - - [04/May/2026 13:31:35] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:31,0.44,0.45,0.91,0.6,0.64,,0,,"10.173.63.72 - - [04/May/2026 13:31:37] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:31,0.96,-0.8,1.07,0.41,0.95,,0,,"10.173.63.72 - - [04/May/2026 13:31:39] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:31,0.29,0.78,0.93,0.67,0.72,,0,,"10.173.63.72 - - [04/May/2026 13:31:41] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:31,0.89,0.55,0.84,0.76,0.77,,0,,"10.173.63.72 - - [04/May/2026 13:31:43] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:31,-0.44,0.8,0.92,0.43,0.75,,0,,"10.173.63.72 - - [04/May/2026 13:31:46] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:31,0.56,-0.75,1.17,0.33,0.87,,0,,"10.173.63.72 - - [04/May/2026 13:31:48] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:31,0.55,-0.48,0.95,0.34,0.69,,0,,"10.173.63.72 - - [04/May/2026 13:31:50] ""POST /dataset HTTP/1.1"" 200 -"
5/4/2026 13:31,0.72,-0.54,1.09,0.42,0.82,,0,,"10.173.63.72 - - [04/May/2026 13:31:52] ""POST /dataset HTTP/1.1"" 200 -"
